Month,DrugCode,ForecastDemand,CurrentStock,Surplus,ShelfLifeDays,LeadTimeDays,UnitCost,WastageRate,Season,RiskLabel
2023-04,R03,768.77,690.87,-77.91,114,19,73.82,0.02,Spring,Balanced
2023-04,R06,67.94,43.16,-24.79,669,51,110.13,0.29,Spring,Shortage
2023-05,M01AB,665.77,540.48,-125.29,935,26,88.18,0.03,Spring,Balanced
2023-05,M01AE,972.01,696,-276.02,343,8,130.22,0.05,Spring,Shortage
2023-05,N02BA,120.18,153.93,33.74,867,8,97.18,0.23,Spring,Surplus
2023-05,N02BE,940.66,750.04,-190.62,1072,89,34.55,0.02,Spring,Shortage
2023-05,N05B,1180.56,903.59,-276.97,352,86,138.48,0.19,Spring,Shortage
2023-05,N05C,960.79,700.31,-260.48,190,58,35.16,0.2,Spring,Shortage
2023-05,R03,1276.58,1562.94,286.36,574,69,90.23,0.06,Spring,Surplus
2023-05,R06,570.61,521.61,-49,615,77,146.86,0.23,Spring,Balanced
2023-06,M01AB,46.22,42.34,-3.88,820,27,4.33,0.08,Summer,Balanced
2023-06,M01AE,1147.63,731.16,-416.46,512,11,43.43,0,Summer,Shortage
2023-06,N02BA,384.57,567.57,183,427,51,9.01,0.11,Summer,Surplus
2023-06,N02BE,420.8,482.28,61.47,1006,58,53.57,0.04,Summer,Balanced
2023-06,N05B,216.98,296.11,79.13,713,88,95.47,0.11,Summer,Surplus
2023-06,N05C,609.88,585.15,-24.73,110,48,178.47,0.29,Summer,Balanced
2023-06,R03,1186.75,967.68,-219.07,218,8,87.8,0.08,Summer,Balanced
2023-06,R06,1266.08,681.69,-584.39,1045,27,165.11,0.15,Summer,Shortage
2023-07,M01AB,597.93,568.11,-29.82,1034,85,177.93,0.14,Summer,Balanced
2023-07,M01AE,1327.22,803.89,-523.33,1029,71,88.93,0.01,Summer,Shortage
2023-07,N02BA,85.89,107.04,21.15,474,57,14.72,0,Summer,Surplus
2023-07,N02BE,1436.06,1777.13,341.08,915,37,59.66,0.1,Summer,Surplus
2023-07,N05B,1168.74,1357.34,188.6,629,57,35.23,0.03,Summer,Balanced
2023-07,N05C,1000.64,1265.19,264.54,409,16,4.68,0.02,Summer,Surplus
2023-07,R03,1452.75,1155.59,-297.17,857,31,195.21,0.2,Summer,Shortage
2023-07,R06,45.33,34.24,-11.09,925,84,14.32,0.29,Summer,Shortage
2023-08,M01AB,733.04,1023.18,290.15,867,27,25.48,0.14,Summer,Surplus
2023-08,M01AE,197.52,194.75,-2.76,249,22,162.45,0.2,Summer,Balanced
2023-08,N02BA,218.3,182.99,-35.31,1025,24,45.31,0.11,Summer,Balanced
2023-08,N02BE,665.15,624.85,-40.3,1074,28,55.12,0.28,Summer,Balanced
2023-08,N05B,1023.69,1019.65,-4.05,202,27,57.54,0.24,Summer,Balanced
2023-08,N05C,1296.21,1745.37,449.16,322,53,50.82,0.23,Summer,Surplus
2023-08,R03,706.99,948.78,241.79,449,13,36.53,0.02,Summer,Surplus
2023-08,R06,500.49,627.21,126.72,434,28,108.14,0.22,Summer,Surplus
2023-09,M01AB,188.68,223.64,34.96,525,33,193.04,0.15,Autumn,Balanced
2023-09,M01AE,251.49,211.85,-39.64,367,49,151.76,0.22,Autumn,Balanced
2023-09,N02BA,929.55,563.24,-366.31,112,35,19.2,0.17,Autumn,Shortage
2023-09,N02BE,1319.39,1232.05,-87.34,225,64,2.36,0.07,Autumn,Balanced
2023-09,N05B,1097.9,1637.86,539.96,193,70,160.11,0.06,Autumn,Surplus
2023-09,N05C,845.97,1043.15,197.17,320,33,137.73,0.11,Autumn,Surplus
2023-09,R03,821.88,841.74,19.86,323,64,7.54,0.22,Autumn,Balanced
2023-09,R06,327.65,477.73,150.09,466,26,65.72,0.04,Autumn,Surplus
2023-10,M01AB,479.24,659.74,180.51,190,64,73.98,0.13,Autumn,Surplus
2023-10,M01AE,1091.44,1512.96,421.51,316,32,78.61,0.12,Autumn,Surplus
2023-10,N02BA,1052.56,529.67,-522.89,127,52,71.42,0.24,Autumn,Shortage
2023-10,N02BE,166.7,181.4,14.7,605,20,144.82,0.03,Autumn,Balanced
2023-10,N05B,361.39,434.74,73.34,977,30,135.46,0.24,Autumn,Surplus
2023-10,N05C,426.64,565.31,138.68,906,69,15.87,0.02,Autumn,Surplus
2023-10,R03,521.33,669.86,148.53,1087,37,165.11,0.16,Autumn,Surplus
2023-10,R06,578.99,360.35,-218.64,202,61,47.55,0.11,Autumn,Shortage
2023-11,M01AB,121.94,158.68,36.75,392,81,146.86,0.09,Autumn,Surplus
2023-11,M01AE,285.02,324.22,39.2,749,53,24.11,0.12,Autumn,Balanced
2023-11,N02BA,1264.51,1117.62,-146.89,226,22,40.99,0.17,Autumn,Balanced
2023-11,N02BE,1470.08,978.04,-492.04,708,76,103.86,0.09,Autumn,Shortage
2023-11,N05B,1412.8,1072.73,-340.07,391,32,174.61,0.25,Autumn,Shortage
2023-11,N05C,303.57,395.44,91.87,163,70,96.85,0.04,Autumn,Surplus
2023-11,R03,148.48,182.33,33.85,1020,7,156.15,0,Autumn,Surplus
2023-11,R06,114.2,82.82,-31.38,453,66,80.07,0.28,Autumn,Shortage
2023-12,M01AB,723.93,371.67,-352.26,497,36,7.74,0.08,Winter,Shortage
2023-12,M01AE,435.15,560.09,124.94,995,86,74.56,0.13,Winter,Surplus
2023-12,N02BA,1271.84,976.95,-294.89,930,51,170.69,0.01,Winter,Shortage
2023-12,N02BE,940.96,999.29,58.33,622,74,63.38,0.23,Winter,Balanced
2023-12,N05B,157.04,115.71,-41.34,761,81,192.7,0.17,Winter,Shortage
2023-12,N05C,1407.13,777.1,-630.03,581,20,146.3,0.29,Winter,Shortage
2023-12,R03,407.1,469.86,62.76,819,43,113.28,0.14,Winter,Balanced
2023-12,R06,1458.85,1617.17,158.32,534,47,4.9,0.22,Winter,Balanced
2024-01,M01AB,644.45,379.48,-264.97,687,39,104.92,0.03,Winter,Shortage
2024-01,M01AE,1294.41,1582.82,288.41,770,45,141.71,0.16,Winter,Surplus
2024-01,N02BA,150.14,143.88,-6.26,666,80,33.57,0.28,Winter,Balanced
2024-01,N02BE,1279.46,1495.72,216.26,187,22,82.65,0.2,Winter,Balanced
2024-01,N05B,831.78,467.69,-364.09,1025,44,161.38,0.14,Winter,Shortage
2024-01,N05C,106.38,136.83,30.45,1049,38,52.09,0.05,Winter,Surplus
2024-01,R03,515.42,647.75,132.33,303,21,41.37,0.26,Winter,Surplus
2024-01,R06,1322.99,1813.26,490.27,1012,46,197.01,0.23,Winter,Surplus
2024-02,M01AB,69.94,39.53,-30.41,343,9,181.89,0.16,Winter,Shortage
2024-02,M01AE,761.78,461.24,-300.54,525,29,164.51,0.11,Winter,Shortage
2024-02,N02BA,1170.15,1713.66,543.51,593,18,104.9,0.09,Winter,Surplus
2024-02,N02BE,1195.5,1288.26,92.76,686,78,159.68,0.12,Winter,Balanced
2024-02,N05B,1375.18,1420.6,45.42,643,66,139.33,0.24,Winter,Balanced
2024-02,N05C,495.64,672.67,177.03,348,33,55.74,0.3,Winter,Surplus
2024-02,R03,236.85,166.27,-70.58,609,38,131.03,0.05,Winter,Shortage
2024-02,R06,677.28,755.36,78.09,847,25,176.54,0.24,Winter,Balanced
2024-03,M01AB,772.65,1133.58,360.93,664,27,145.17,0.1,Spring,Surplus
2024-03,M01AE,1495.7,2213.32,717.61,660,33,137.53,0.03,Spring,Surplus
2024-03,N02BA,73.17,96.79,23.63,755,11,194.7,0.1,Spring,Surplus
2024-03,N02BE,465.84,660.66,194.82,735,89,152.04,0.3,Spring,Surplus
2024-03,N05B,1354.91,1560.4,205.5,546,9,176.02,0.16,Spring,Balanced
2024-03,N05C,389.18,238.55,-150.63,307,68,143.96,0.13,Spring,Shortage
2024-03,R03,1360.88,1687.04,326.16,427,64,122.95,0.13,Spring,Surplus
2024-03,R06,878.56,1087.71,209.16,709,17,168.83,0.08,Spring,Surplus
2024-04,M01AB,75.74,93.86,18.12,1019,72,63.33,0,Spring,Surplus
2024-04,M01AE,1032.05,688.52,-343.54,749,7,167.49,0.08,Spring,Shortage
2024-04,N02BA,975.04,1164.34,189.3,1010,53,61.41,0.06,Spring,Balanced
2024-04,N02BE,78.79,63.34,-15.45,391,20,180.77,0.07,Spring,Balanced
2024-04,N05B,1216.87,680.35,-536.53,296,88,130.33,0.26,Spring,Shortage
2024-04,N05C,30.28,20.26,-10.02,443,52,92.34,0.26,Spring,Shortage
2024-04,R03,833.57,733.88,-99.69,631,84,96.07,0.01,Spring,Balanced
2024-04,R06,649.52,342.41,-307.11,703,28,171.74,0.09,Spring,Shortage
2024-05,M01AB,1368.83,1716.46,347.63,802,34,4.09,0.29,Spring,Surplus
2024-05,M01AE,1098.21,883.78,-214.42,464,25,174.61,0.03,Spring,Balanced
2024-05,N02BA,1064.42,1107.74,43.32,1025,87,48.76,0,Spring,Balanced
2024-05,N02BE,719.09,576.18,-142.91,292,59,59.8,0.09,Spring,Balanced
2024-05,N05B,1122.49,615.29,-507.21,157,14,175.51,0.1,Spring,Shortage
2024-05,N05C,530.4,789.78,259.38,344,61,106.5,0.25,Spring,Surplus
2024-05,R03,449.38,417.55,-31.82,868,70,157.94,0.17,Spring,Balanced
2024-05,R06,998.47,751.16,-247.31,958,73,97.93,0.22,Spring,Shortage
2024-06,M01AB,802.1,427.24,-374.87,124,87,13.41,0.29,Summer,Shortage
2024-06,M01AE,66.96,79.98,13.02,513,82,182.18,0.14,Summer,Balanced
2024-06,N02BA,232.16,195.2,-36.96,909,28,121.61,0.19,Summer,Balanced
2024-06,N02BE,899.79,1082.12,182.33,221,61,102.72,0.03,Summer,Surplus
2024-06,N05B,595.23,587.89,-7.34,943,72,54.68,0.14,Summer,Balanced
2024-06,N05C,1476.25,1135.17,-341.07,1023,12,178.35,0,Summer,Shortage
2024-06,R03,88.46,97.66,9.21,372,14,48.15,0.14,Summer,Balanced
2024-06,R06,692.18,673.48,-18.71,956,46,94.21,0.13,Summer,Balanced
2024-07,M01AB,727.2,793.28,66.08,790,55,2.03,0.07,Summer,Balanced
2024-07,M01AE,83.98,51.06,-32.92,691,45,160.62,0.17,Summer,Shortage
2024-07,N02BA,783.62,621.79,-161.83,471,15,163.43,0.09,Summer,Shortage
2024-07,N02BE,1232.76,1271.72,38.95,660,45,115.17,0.01,Summer,Balanced
2024-07,N05B,1022.87,557.31,-465.55,996,83,185.92,0.05,Summer,Shortage
2024-07,N05C,603.11,741.74,138.63,673,78,134.35,0.08,Summer,Surplus
2024-07,R03,1021.67,814,-207.68,691,75,0.81,0.19,Summer,Shortage
2024-07,R06,105.17,79.68,-25.49,816,55,120.96,0.21,Summer,Shortage
2024-08,M01AB,198.3,175.26,-23.03,728,42,74.13,0.04,Summer,Balanced
2024-08,M01AE,645.85,808.08,162.22,826,82,16.5,0.11,Summer,Surplus
2024-08,N02BA,1414.34,1652.76,238.42,194,80,72.7,0.18,Summer,Balanced
2024-08,N02BE,44.89,51,6.11,207,79,122.71,0.26,Summer,Balanced
2024-08,N05B,1094.24,679.04,-415.2,603,44,165.89,0.3,Summer,Shortage
2024-08,N05C,1235.42,1476.18,240.76,357,41,90.05,0.03,Summer,Balanced
2024-08,R03,617.07,870.15,253.08,663,55,43.6,0.14,Summer,Surplus
2024-08,R06,1230.58,698.21,-532.37,366,60,170.44,0.12,Summer,Shortage
2024-09,M01AB,144.09,150.22,6.13,1087,36,89.56,0.24,Autumn,Balanced
2024-09,M01AE,1238.96,1681.97,443.01,936,47,86.48,0.1,Autumn,Surplus
2024-09,N02BA,885.83,771.71,-114.12,914,39,105.4,0.15,Autumn,Balanced
2024-09,N02BE,273.47,313.33,39.86,510,62,152.5,0.28,Autumn,Balanced
2024-09,N05B,529.46,538.59,9.13,1003,41,68.45,0.02,Autumn,Balanced
2024-09,N05C,632.15,512.81,-119.34,895,70,121.35,0.11,Autumn,Balanced
2024-09,R03,350.3,521.26,170.96,922,37,137.81,0.04,Autumn,Surplus
2024-09,R06,743.82,392.39,-351.43,532,73,192.82,0.12,Autumn,Shortage
2024-10,M01AB,87.32,46.37,-40.96,537,57,5.16,0.23,Autumn,Shortage
2024-10,M01AE,704.03,555.65,-148.38,574,43,191.21,0.09,Autumn,Shortage
2024-10,N02BA,1335.95,1473.48,137.53,290,35,58.04,0.29,Autumn,Balanced
2024-10,N02BE,602.54,533.55,-68.98,367,74,196.03,0.14,Autumn,Balanced
2024-10,N05B,812.42,542.97,-269.45,910,57,71.56,0.25,Autumn,Shortage
2024-10,N05C,1072.25,726.1,-346.15,430,52,135.64,0.07,Autumn,Shortage
2024-10,R03,1251.11,1307.2,56.08,474,69,28.27,0.13,Autumn,Balanced
2024-10,R06,950.56,940.01,-10.55,524,23,147.05,0.09,Autumn,Balanced
2024-11,M01AB,508.96,657.84,148.88,876,43,146.3,0.04,Autumn,Surplus
2024-11,M01AE,1283.26,1553.88,270.62,975,25,26.91,0.18,Autumn,Surplus
2024-11,N02BA,910.71,777.25,-133.45,648,18,8.08,0.22,Autumn,Balanced
2024-11,N02BE,837.5,467.11,-370.39,273,26,93.62,0.01,Autumn,Shortage
2024-11,N05B,1455.32,2108.93,653.6,755,54,19.19,0.23,Autumn,Surplus
2024-11,N05C,753.14,604.35,-148.78,317,81,41.04,0.23,Autumn,Balanced
2024-11,R03,598.21,604.96,6.75,850,87,173.18,0.29,Autumn,Balanced
2024-11,R06,629.15,835.21,206.06,840,10,161.41,0.14,Autumn,Surplus
2024-12,M01AB,1494.3,836.02,-658.28,1030,87,128.22,0.09,Winter,Shortage
2024-12,M01AE,383.36,311.25,-72.11,412,65,6.64,0.29,Winter,Balanced
2024-12,N02BA,354.5,437.46,82.96,203,28,137.7,0.22,Winter,Surplus
2024-12,N02BE,1048.02,664.9,-383.12,215,27,72.06,0.24,Winter,Shortage
2024-12,N05B,439.78,312.55,-127.23,146,53,198.11,0.06,Winter,Shortage
2024-12,N05C,1492.13,880.08,-612.06,631,13,9.31,0.1,Winter,Shortage
2024-12,R03,960.37,546.48,-413.89,230,14,153.9,0.2,Winter,Shortage
2024-12,R06,1156.19,1556.14,399.95,283,69,18.18,0.15,Winter,Surplus
2025-01,M01AB,144.14,130.82,-13.33,503,81,70.09,0.03,Winter,Balanced
2025-01,M01AE,1218.11,1763.44,545.33,379,51,191.05,0.16,Winter,Surplus
2025-01,N02BA,470.36,271.33,-199.03,464,40,159.01,0.21,Winter,Shortage
2025-01,N02BE,103.83,59.49,-44.35,102,62,59.41,0.07,Winter,Shortage
2025-01,N05B,443.08,577.54,134.47,1063,61,181.27,0.1,Winter,Surplus
2025-01,N05C,730.36,530.26,-200.1,322,36,195.81,0.18,Winter,Shortage
2025-01,R03,555.99,638.17,82.18,815,37,177.79,0.15,Winter,Balanced
2025-01,R06,690.54,749.84,59.29,545,60,14.82,0.2,Winter,Balanced
2025-02,M01AB,385.64,468.15,82.51,142,30,58.35,0.17,Winter,Surplus
2025-02,M01AE,206.33,292.33,86,865,88,80.59,0.05,Winter,Surplus
2025-02,N02BA,1326.53,1756.03,429.5,728,81,54.67,0.12,Winter,Surplus
2025-02,N02BE,181.04,124.74,-56.3,950,32,143.15,0.18,Winter,Shortage
2025-02,N05B,1346.72,1458.85,112.14,865,47,68.4,0.28,Winter,Balanced
2025-02,N05C,151.59,216.91,65.32,722,71,26.42,0.17,Winter,Surplus
2025-02,R03,1303.83,1397.45,93.63,939,21,188.63,0.13,Winter,Balanced
2025-02,R06,584.65,839.75,255.1,780,43,23.65,0.01,Winter,Surplus
2025-03,M01AB,860,1229.95,369.95,818,61,1.37,0.05,Spring,Surplus
2025-03,M01AE,1078.18,1257.57,179.39,1018,30,152.33,0.29,Spring,Balanced
2025-03,N02BA,1062.73,848.12,-214.62,622,89,127.05,0.3,Spring,Shortage
2025-03,N02BE,184.07,183.8,-0.26,960,34,173.23,0.14,Spring,Balanced
2025-03,N05B,193.14,219.1,25.96,316,77,153.63,0.12,Spring,Balanced
2025-03,N05C,1238.6,1672.55,433.94,617,15,131.64,0.14,Spring,Surplus
2025-03,R03,1323.83,947.52,-376.31,710,51,7.67,0.12,Spring,Shortage
2025-03,R06,1398.29,874.94,-523.34,92,34,194.93,0.02,Spring,Shortage
2025-04,M01AB,1032.83,999.93,-32.89,154,27,57.84,0.11,Spring,Balanced
2025-04,M01AE,115.4,70.57,-44.83,739,59,53.88,0.25,Spring,Shortage
2025-04,N02BA,51.6,45.36,-6.24,881,8,4.36,0.04,Spring,Balanced
2025-04,N02BE,638.05,633.5,-4.55,200,23,181.26,0.08,Spring,Balanced
2025-04,N05B,1095.54,1509.27,413.73,467,66,79.83,0.23,Spring,Surplus
2025-04,N05C,698.73,536.1,-162.63,554,64,171.5,0.17,Spring,Shortage
2025-04,R03,142.29,125.58,-16.71,834,40,36.76,0.13,Spring,Balanced
2025-04,R06,518.19,436.21,-81.98,144,64,45.04,0.19,Spring,Balanced
2025-05,M01AB,868.85,928.02,59.16,462,83,194.85,0.25,Spring,Balanced
2025-05,M01AE,64.68,90.47,25.78,314,78,41.82,0.05,Spring,Surplus
2025-05,N02BA,1352.2,1636.34,284.14,246,34,94.94,0.02,Spring,Surplus
2025-05,N02BE,1017.31,1100.95,83.63,193,15,48.21,0.16,Spring,Balanced
2025-05,N05B,986.91,1129.61,142.7,889,34,155.5,0.06,Spring,Balanced
2025-05,N05C,1096.67,1227.98,131.31,530,32,169.52,0.09,Spring,Balanced
2025-05,R03,436.07,646.1,210.03,545,74,77.94,0.2,Spring,Surplus
2025-05,R06,412.06,348.27,-63.79,653,60,94.26,0.27,Spring,Balanced
2025-06,M01AB,1070.35,601.75,-468.6,842,11,99.71,0.07,Summer,Shortage
2025-06,M01AE,95.51,87.45,-8.06,511,33,152.34,0.11,Summer,Balanced
2025-06,N02BA,1425.13,2083.99,658.85,479,44,185.77,0.23,Summer,Surplus
2025-06,N02BE,833.88,567.3,-266.59,312,9,33.57,0.13,Summer,Shortage
2025-06,N05B,337.5,185.62,-151.88,250,87,196.25,0.24,Summer,Shortage
2025-06,N05C,1285.06,953.49,-331.58,671,47,39.79,0.29,Summer,Shortage
2025-06,R03,1492.38,1808.36,315.97,179,68,114.12,0.08,Summer,Surplus
2025-06,R06,672.38,735.29,62.91,400,88,196.24,0.06,Summer,Balanced
2025-07,M01AB,1195.11,1682.6,487.49,443,23,192.05,0.16,Summer,Surplus
2025-07,M01AE,1466.64,1844.02,377.38,230,14,154.73,0.09,Summer,Surplus
2025-07,N02BA,371.1,355.6,-15.5,682,65,192.05,0.23,Summer,Balanced
2025-07,N02BE,1287.15,1419.81,132.66,510,80,156.99,0.11,Summer,Balanced
2025-07,N05B,841.43,1097.85,256.43,1070,48,64.67,0.25,Summer,Surplus
2025-07,N05C,1101.43,655.79,-445.64,702,33,6.32,0.14,Summer,Shortage
2025-07,R03,1003.78,620.84,-382.94,354,60,79.87,0.28,Summer,Shortage
2025-07,R06,1490.08,811.96,-678.12,694,77,74.66,0.12,Summer,Shortage
2025-08,M01AB,1138.77,1615.26,476.49,714,84,124.6,0.3,Summer,Surplus
2025-08,M01AE,597.9,642.04,44.15,171,74,169.53,0.27,Summer,Balanced
2025-08,N02BA,1319.71,1945.75,626.04,944,16,168.04,0.23,Summer,Surplus
2025-08,N02BE,366.18,533.28,167.1,367,47,190.12,0.17,Summer,Surplus
2025-08,N05B,671.82,725.63,53.81,188,82,151.88,0.08,Summer,Balanced
2025-08,N05C,548.98,765.34,216.35,416,32,178.57,0.13,Summer,Surplus
2025-08,R03,1177.14,1149.28,-27.86,488,14,37.63,0.1,Summer,Balanced
2025-08,R06,1286.89,909.93,-376.96,594,74,59.4,0.26,Summer,Shortage
2025-09,M01AB,706.2,420.23,-285.97,372,46,10,0.22,Autumn,Shortage
2025-09,M01AE,1167.64,995.53,-172.11,93,73,103.37,0.14,Autumn,Balanced
2025-09,N02BA,96.74,76.43,-20.31,966,75,78.67,0.16,Autumn,Shortage
2025-09,N02BE,812.07,885.51,73.44,789,60,72.75,0.22,Autumn,Balanced
2025-09,N05B,324.82,228.54,-96.28,174,67,87.78,0.26,Autumn,Shortage
2025-09,N05C,106.29,73.46,-32.83,933,44,146.48,0.19,Autumn,Shortage
2025-09,R03,641.44,807.61,166.18,915,56,179.26,0.25,Autumn,Surplus
2025-09,R06,401.64,309.84,-91.8,274,53,161.44,0.3,Autumn,Shortage
2025-10,M01AB,1138.74,1017.12,-121.62,750,78,132.37,0.02,Autumn,Balanced
2025-10,M01AE,830.41,1004.23,173.82,532,40,156.24,0.18,Autumn,Surplus
2025-10,N02BA,1429.77,775.54,-654.23,594,23,120.51,0.09,Autumn,Shortage
2025-10,N02BE,1080.2,1359.98,279.78,191,71,141.84,0.05,Autumn,Surplus
2025-10,N05B,1459.46,1384.75,-74.7,283,21,143.01,0.14,Autumn,Balanced
2025-10,N05C,1383.86,1653.16,269.29,256,63,55.18,0.24,Autumn,Balanced
2025-10,R03,317,267.98,-49.03,351,58,31.89,0.04,Autumn,Balanced
2025-10,R06,1154.14,1351.56,197.42,198,61,110.09,0.09,Autumn,Balanced
2025-11,M01AB,739.28,744.21,4.93,953,74,77.18,0.01,Autumn,Balanced
2025-11,M01AE,1263.33,646.09,-617.24,915,39,194.07,0.13,Autumn,Shortage
2025-11,N02BA,375.41,452.32,76.91,940,12,109.51,0.29,Autumn,Surplus
2025-11,N02BE,105.95,106.46,0.51,372,86,172.6,0.05,Autumn,Balanced
2025-11,N05B,1206.01,1269.57,63.57,805,86,26.78,0.26,Autumn,Balanced
2025-11,N05C,261.19,211.51,-49.68,240,8,174.35,0.2,Autumn,Balanced
2025-11,R03,1201.12,901.4,-299.72,1041,73,170.21,0.29,Autumn,Shortage
2025-11,R06,953.15,712.49,-240.66,929,18,57.88,0.09,Autumn,Shortage
2025-12,M01AB,548.85,615.42,66.57,186,11,146.67,0.12,Winter,Balanced
2025-12,M01AE,130.48,167.5,37.02,407,56,86.84,0.21,Winter,Surplus
2025-12,N02BA,518.71,288.71,-230,648,45,188.92,0.19,Winter,Shortage
2025-12,N02BE,1017.07,1151.62,134.54,615,25,157.16,0.18,Winter,Balanced
2025-12,N05B,1485.83,1226.19,-259.64,920,80,182.99,0,Winter,Balanced
2025-12,N05C,691.67,1021.67,330,411,12,109.78,0.29,Winter,Surplus
2025-12,R03,846.58,583.98,-262.6,557,47,41.29,0.16,Winter,Shortage
2025-12,R06,138.84,153.49,14.65,187,41,54.07,0.09,Winter,Balanced
2026-01,M01AB,995.43,1461.83,466.4,1028,61,15.86,0.02,Winter,Surplus
2026-01,M01AE,1428.59,1139,-289.59,1039,26,120.01,0.19,Winter,Shortage
2026-01,N02BA,983.3,754.59,-228.71,891,28,193.02,0.08,Winter,Shortage
2026-01,N02BE,1023.76,1235.3,211.54,649,76,62.93,0.08,Winter,Surplus
2026-01,N05B,908.57,1241.2,332.62,154,89,21.63,0.05,Winter,Surplus
2026-01,N05C,1418.76,1754.35,335.59,649,27,40.93,0.18,Winter,Surplus
2026-01,R03,1060.68,1251.72,191.04,373,71,3.57,0.17,Winter,Balanced
2026-01,R06,402.06,382.06,-20,986,16,80.11,0.25,Winter,Balanced
2026-02,M01AB,307.15,360.13,52.97,265,44,20.83,0,Winter,Balanced
2026-02,M01AE,667.37,395.5,-271.87,596,31,87.09,0.08,Winter,Shortage
2026-02,N02BA,668.57,817.96,149.39,1011,25,118.1,0.18,Winter,Surplus
2026-02,N02BE,967.4,717.83,-249.57,301,46,130.97,0.25,Winter,Shortage
2026-02,N05B,103.53,146.13,42.6,664,75,15.89,0.27,Winter,Surplus
2026-02,N05C,551.65,510.15,-41.5,919,64,119.62,0.18,Winter,Balanced
2026-02,R03,577.13,480.77,-96.36,427,44,76.97,0.15,Winter,Balanced
2026-02,R06,446.46,574.49,128.03,476,80,102.97,0.08,Winter,Surplus
2026-03,M01AB,1481.86,1172.89,-308.97,583,87,184.19,0.18,Spring,Shortage
2026-03,M01AE,821.35,631.5,-189.85,885,60,172.03,0.01,Spring,Shortage
2026-03,N02BA,1187.44,1082.16,-105.28,659,66,166.81,0.15,Spring,Balanced
2026-03,N02BE,816.49,526.13,-290.35,424,24,165.04,0.09,Spring,Shortage
2026-03,N05B,682.56,356.24,-326.32,861,13,11.71,0.15,Spring,Shortage
2026-03,N05C,1392.85,843.22,-549.63,912,9,82.23,0.2,Spring,Shortage
2026-03,R03,412.55,272.07,-140.48,1014,11,157.41,0.28,Spring,Shortage
2026-03,R06,1127.76,1376.51,248.75,392,89,22.53,0.09,Spring,Surplus
2026-04,M01AB,485.42,364.04,-121.37,401,29,51.35,0.22,Spring,Shortage
2026-04,M01AE,142.65,195.81,53.16,838,61,43.6,0.24,Spring,Surplus
2026-04,N02BA,1185.95,1342.75,156.8,266,64,188.25,0.26,Spring,Balanced
2026-04,N02BE,180.77,161.38,-19.39,198,41,70.1,0.16,Spring,Balanced
2026-04,N05B,1197.89,1658.34,460.44,165,86,149.8,0.13,Spring,Surplus
2026-04,N05C,927.5,612.49,-315.01,766,19,144.52,0.12,Spring,Shortage
2026-04,R03,749.38,696.63,-52.75,336,72,106.61,0.24,Spring,Balanced
2026-04,R06,466.28,485.57,19.29,503,87,83.13,0.22,Spring,Balanced
2026-05,M01AB,1326.04,824.13,-501.91,204,42,24.12,0.06,Spring,Shortage
2026-05,M01AE,487.17,324.91,-162.26,648,25,67.47,0.22,Spring,Shortage
2026-05,N02BA,870.71,1294.09,423.38,226,53,150.9,0.26,Spring,Surplus
2026-05,N02BE,1028.1,937.49,-90.61,1091,71,41.13,0.1,Spring,Balanced
2026-05,N05B,833.63,896.49,62.86,182,54,189.05,0.21,Spring,Balanced
2026-05,N05C,758.68,1087.29,328.61,384,32,102.7,0.03,Spring,Surplus
2026-05,R03,1154.26,1360.75,206.49,403,55,190.31,0.23,Spring,Balanced
2026-05,R06,928.66,1260.49,331.82,340,9,112.36,0.19,Spring,Surplus
2026-06,M01AB,1042.29,785.13,-257.16,114,60,144.83,0.16,Summer,Shortage
2026-06,M01AE,1259.09,1663.75,404.66,425,47,97.28,0.1,Summer,Surplus
2026-06,N02BA,1193.59,1135.46,-58.13,428,25,171.07,0.26,Summer,Balanced
2026-06,N02BE,715.48,411.9,-303.58,631,63,160.81,0.27,Summer,Shortage
2026-06,N05B,329.1,186.59,-142.51,623,12,78.19,0.16,Summer,Shortage
2026-06,N05C,1453.06,823.25,-629.81,914,55,15.28,0.11,Summer,Shortage
2026-06,R03,1211.61,1131,-80.61,1049,73,44.41,0.11,Summer,Balanced
2026-06,R06,577.62,328.5,-249.12,663,10,93.12,0.22,Summer,Shortage
2026-07,M01AB,995.39,1203.2,207.8,948,36,43.92,0.2,Summer,Surplus
2026-07,M01AE,741.46,374.67,-366.79,213,67,21.18,0.01,Summer,Shortage
2026-07,N02BA,884.09,818.73,-65.36,403,51,70.37,0.2,Summer,Balanced
2026-07,N02BE,1145,589.25,-555.75,300,70,142.79,0.12,Summer,Shortage
2026-07,N05B,1003.85,850.22,-153.63,991,35,32.16,0.08,Summer,Balanced
2026-07,N05C,919.96,858.47,-61.49,947,42,170.59,0.16,Summer,Balanced
2026-07,R03,1144.65,923.63,-221.03,534,19,142.7,0.12,Summer,Balanced
2026-07,R06,895.1,613.48,-281.62,326,65,172.37,0.26,Summer,Shortage
2026-08,M01AB,1094.79,1363.83,269.05,425,87,117.14,0.04,Summer,Surplus
2026-08,M01AE,682.47,648.88,-33.59,407,68,138.63,0.08,Summer,Balanced
2026-08,N02BA,1410.43,1602.78,192.35,218,51,165.27,0.14,Summer,Balanced
2026-08,N02BE,439.33,507.3,67.97,992,28,13.1,0.23,Summer,Balanced
2026-08,N05B,1237.82,1190.19,-47.63,976,76,157.45,0.23,Summer,Balanced
